session_id,student_id,duration_seconds,tab_switches,blur_events,fullscreen_exits,avg_blur_duration_ms,max_blur_duration_ms,total_idle_ms,typing_gaps_avg_sec,mouse_outside_count,copy_attempts,paste_attempts,devtools_attempts,screenshot_attempts,has_f12,has_alt_tab,has_win_d_p,has_prt_scr,has_f11_f5,has_escape,label
SES_00242,STU_7442,3600,0,0,0,482,1038,112438,18.68,13,0,0,0,0,0,0,0,0,0,0,1
SES_00243,STU_8070,3600,0,0,0,0,0,1300,3.0,0,0,0,0,0,0,0,0,0,0,0,0
SES_00244,STU_1573,3600,4,2,2,6261,12237,80520,11.87,5,1,1,0,0,0,0,0,0,0,0,1
SES_00245,STU_9594,3600,0,0,0,0,0,98064,5.55,0,0,0,0,0,0,0,0,0,1,0,1
SES_00246,STU_1754,3600,0,1,0,431,585,12771,1.46,0,0,0,0,0,0,0,0,0,1,0,0
SES_00247,STU_1141,3600,0,0,0,0,0,7612,1.77,1,0,0,0,0,0,0,0,0,1,0,0
SES_00248,STU_6477,3600,2,3,1,8022,10620,136886,11.85,2,5,6,0,6,0,0,0,0,0,0,1
SES_00249,STU_6431,3600,0,0,0,0,0,3148,3.43,0,0,0,0,0,0,0,0,0,0,0,0
SES_00250,STU_6793,3600,0,0,0,0,0,2324,0.32,1,0,0,0,0,0,0,0,0,0,0,0
SES_00251,STU_1134,3600,2,1,1,2000,2829,4994,2.4,1,0,0,0,0,0,0,0,0,0,0,0
SES_00252,STU_6260,3600,0,1,0,88,573,6481,2.67,0,0,0,0,0,0,0,0,0,0,0,0
SES_00253,STU_8604,3600,0,1,0,375,892,14364,2.7,1,0,0,0,0,0,0,0,0,0,0,0
SES_00254,STU_3651,3600,0,1,0,345,1049,6630,3.16,1,0,0,0,0,0,0,0,0,0,0,0
SES_00255,STU_2391,3600,0,0,0,0,0,8896,3.22,1,0,0,0,0,0,0,0,0,0,0,0
SES_00256,STU_8951,3600,14,18,5,7961,14729,75155,10.96,10,4,5,0,1,0,0,0,0,0,0,1
SES_00257,STU_4188,3600,1,2,0,21088,28982,51311,7.83,1,0,0,0,0,0,0,0,0,0,0,1
SES_00258,STU_2533,3600,11,11,0,2566,3456,134448,7.28,3,0,1,0,0,0,0,0,0,0,0,1
SES_00259,STU_1907,3600,0,1,0,19,897,2602,1.62,1,0,0,0,0,0,0,0,0,0,0,0
SES_00260,STU_7459,3600,0,0,0,0,0,13992,2.18,0,0,0,0,0,0,0,0,0,0,0,0
SES_00261,STU_1066,3600,0,0,0,0,0,4018,1.53,1,0,0,0,0,0,0,0,0,0,0,0
SES_00262,STU_3906,3600,1,1,0,1000,1000,62331,22.05,1,0,0,0,0,0,1,0,0,0,0,1
SES_00263,STU_3478,3600,2,4,1,5868,13712,96376,10.52,6,3,1,0,0,0,0,0,0,0,0,1
SES_00264,STU_3832,3600,0,0,0,0,0,4590,2.06,1,0,0,0,0,0,0,0,0,0,0,0
SES_00265,STU_5689,3600,0,0,0,0,0,13537,0.67,1,0,0,0,0,0,0,0,0,0,0,0
SES_00266,STU_2257,3600,2,0,0,358,1947,68509,20.86,0,0,0,0,8,0,0,0,1,0,0,1
SES_00267,STU_5579,3600,0,0,0,0,0,14040,2.91,1,0,0,0,0,0,0,0,1,0,0,0
SES_00268,STU_5948,3600,0,1,0,429,852,5526,3.46,1,0,0,0,0,0,0,0,1,0,0,0
SES_00269,STU_5806,3600,0,1,0,334,475,2308,1.56,1,0,0,0,0,0,0,0,1,0,0,0
SES_00270,STU_3053,3600,1,3,2,28422,40239,139758,10.84,8,0,0,0,0,0,0,0,0,0,0,1
SES_00271,STU_9749,3600,0,1,0,0,0,10915,2.21,1,0,0,0,0,0,0,0,0,0,0,0
SES_00272,STU_3371,3600,0,1,0,257,1040,13890,3.47,1,0,0,0,0,0,0,0,0,0,0,0
SES_00273,STU_2246,3600,0,1,0,400,1390,12775,0.71,0,0,0,0,0,0,0,0,0,0,0,0
SES_00274,STU_5492,3600,0,1,0,369,896,2576,3.09,0,0,0,0,0,0,0,0,0,0,0,0
SES_00275,STU_5599,3600,1,1,1,1819,2806,13756,2.54,0,0,0,0,0,0,0,0,0,0,0,0
SES_00276,STU_4466,3600,0,0,0,0,0,137749,12.54,0,0,0,0,1,0,0,0,0,1,0,1
SES_00277,STU_4131,3600,0,0,0,0,0,9617,1.31,0,0,0,0,0,0,0,0,0,1,0,0
SES_00278,STU_7024,3600,0,1,0,246,611,11313,1.19,1,0,0,0,0,0,0,0,0,1,0,0
SES_00279,STU_7862,3600,3,2,2,9441,13411,94294,19.68,4,2,3,0,0,0,0,0,0,0,0,1
SES_00280,STU_5380,3600,0,0,0,0,0,6789,2.54,1,0,0,0,0,0,0,0,0,0,0,0
SES_00281,STU_4950,3600,0,0,0,0,0,4180,2.57,1,0,0,0,0,0,0,0,0,0,0,0
SES_00282,STU_3997,3600,0,0,0,0,0,8662,1.06,1,0,0,0,0,0,0,0,0,0,0,0
SES_00283,STU_8932,3600,0,1,0,377,1321,60782,24.42,20,0,0,0,0,0,0,0,0,0,0,1
SES_00284,STU_5206,3600,3,3,0,6207,8829,115927,23.6,4,8,9,1,0,0,0,0,0,0,0,1
SES_00285,STU_2768,3600,8,9,0,1851,3036,82281,15.17,2,1,0,0,0,0,0,0,0,0,0,1
SES_00286,STU_1585,3600,0,1,0,65,1009,7323,0.91,1,0,0,0,0,0,0,0,0,0,0,0
SES_00287,STU_2792,3600,0,0,0,0,0,7847,0.96,1,0,0,0,0,0,0,0,0,0,0,0
SES_00288,STU_2922,3600,0,1,0,190,221,6067,0.43,1,0,0,0,0,0,0,0,0,0,0,0
SES_00289,STU_8179,3600,0,0,0,0,0,3102,1.06,0,0,0,0,0,0,0,0,0,0,0,0
SES_00290,STU_4734,3600,0,1,0,275,292,10077,9.97,13,0,0,0,1,0,0,0,0,0,0,1
SES_00291,STU_4296,3600,0,1,0,500,500,38329,12.09,1,0,0,0,0,0,0,1,0,0,0,1
SES_00292,STU_1215,3600,1,2,1,1226,1779,7942,2.54,1,0,0,0,0,0,0,1,0,0,0,0
SES_00293,STU_1567,3600,0,0,0,121,1217,73328,23.02,0,7,6,0,2,0,0,0,0,0,0,1
SES_00294,STU_9044,3600,2,3,1,1771,2409,6571,3.11,0,0,0,0,0,0,0,0,0,0,0,0
SES_00295,STU_2917,3600,0,0,0,0,0,3065,3.43,1,0,0,0,0,0,0,0,0,0,0,0
SES_00296,STU_6278,3600,0,0,0,0,0,13280,2.36,1,0,0,0,0,0,0,0,0,0,0,0
SES_00297,STU_7618,3600,0,1,0,353,685,6524,0.85,1,0,0,0,0,0,0,0,0,0,0,0
SES_00298,STU_8603,3600,5,7,2,22793,36122,44903,7.24,6,0,0,0,0,0,0,0,0,0,0,1
SES_00299,STU_5060,3600,0,1,0,56,680,2295,0.77,1,0,0,0,0,0,0,0,0,0,0,0
SES_00300,STU_3390,3600,0,0,0,0,0,11514,3.34,0,0,0,0,0,0,0,0,0,0,0,0
SES_00301,STU_9727,3600,1,3,1,1394,1507,5734,1.59,0,0,0,0,0,0,0,0,0,0,0,0
SES_00302,STU_2767,3600,0,1,0,467,747,13181,0.57,0,0,0,0,0,0,0,0,0,0,0,0
SES_00303,STU_7751,3600,0,0,0,0,0,2024,0.51,1,0,0,0,0,0,0,0,0,0,0,0
SES_00304,STU_9323,3600,0,1,0,329,1203,7793,2.58,1,0,0,0,0,0,0,0,0,0,0,0
SES_00305,STU_5882,3600,0,1,0,75,768,8389,2.8,1,0,0,0,0,0,0,0,0,0,0,0
SES_00306,STU_3512,3600,0,1,0,360,818,10740,2.82,1,0,0,0,0,0,0,0,0,0,0,0
SES_00307,STU_5914,3600,3,3,0,5607,9875,68745,24.25,3,4,6,0,7,0,0,0,0,0,0,1
SES_00308,STU_1420,3600,0,1,0,274,772,4495,1.92,1,0,0,0,0,0,0,0,0,0,0,0
SES_00309,STU_4464,3600,4,2,2,8186,11555,88885,22.63,5,2,1,0,1,0,0,0,0,0,0,1
SES_00310,STU_3796,3600,1,3,1,1303,1845,11407,0.42,0,0,0,0,0,0,0,0,0,0,0,0
SES_00311,STU_4991,3600,2,2,1,895,1546,9492,3.32,0,0,0,0,0,0,0,0,0,0,0,0
SES_00312,STU_3236,3600,2,1,1,1421,1840,7284,2.83,1,0,0,0,0,0,0,0,0,0,0,0
SES_00313,STU_2206,3600,0,1,0,640,1355,108014,12.5,2,6,9,0,0,0,0,0,0,0,0,1
SES_00314,STU_2377,3600,0,0,0,0,0,19983,9.6,0,0,0,0,2,0,0,0,0,1,0,1
SES_00315,STU_8716,3600,4,4,2,8793,12051,142198,21.43,5,2,3,0,0,0,0,0,0,0,0,1
SES_00316,STU_4452,3600,2,1,1,1537,1616,10306,3.22,0,0,0,0,0,0,0,0,0,0,0,0
SES_00317,STU_3055,3600,0,1,0,193,742,13678,1.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_00318,STU_6561,3600,1,2,0,32046,39613,47731,5.03,2,0,0,0,0,0,0,0,0,0,0,1
SES_00319,STU_6903,3600,8,11,2,2545,6945,106366,6.98,10,0,1,1,10,0,0,0,1,0,0,1
SES_00320,STU_1692,3600,0,0,0,0,0,10211,3.12,0,0,0,0,0,0,0,0,1,0,0,0
SES_00321,STU_1018,3600,0,1,0,69,143,2650,1.17,0,0,0,0,0,0,0,0,1,0,0,0
SES_00322,STU_7029,3600,0,0,0,0,0,146885,14.5,1,0,0,0,0,1,0,0,0,0,0,1
SES_00323,STU_5687,3600,13,16,3,10173,17191,42584,12.0,16,2,3,0,0,0,0,0,0,0,0,1
SES_00324,STU_1619,3600,0,0,0,0,0,10391,3.45,0,0,0,0,0,0,0,0,0,0,0,0
SES_00325,STU_8834,3600,0,0,0,0,0,10726,8.07,1,0,0,0,0,1,0,0,0,0,0,1
SES_00326,STU_8486,3600,2,2,1,5766,8343,129180,10.56,6,6,8,0,0,0,0,0,0,0,0,1
SES_00327,STU_6143,3600,0,0,0,0,0,10342,1.29,1,0,0,0,0,0,0,0,0,0,0,0
SES_00328,STU_8762,3600,0,1,0,193,299,2163,3.32,0,0,0,0,0,0,0,0,0,0,0,0
SES_00329,STU_5250,3600,0,0,0,0,0,5643,2.52,1,0,0,0,0,0,0,0,0,0,0,0
SES_00330,STU_6888,3600,7,9,0,1072,1852,66019,9.4,3,1,0,1,0,0,0,0,0,0,0,1
SES_00331,STU_7256,3600,0,1,0,75,299,6048,0.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_00332,STU_3992,3600,0,1,0,182,671,10810,1.13,0,0,0,0,0,0,0,0,0,0,0,0
SES_00333,STU_8207,3600,0,1,0,35,351,13090,1.69,1,0,0,0,0,0,0,0,0,0,0,0
SES_00334,STU_4121,3600,1,1,1,1663,2512,13147,0.66,0,0,0,0,0,0,0,0,0,0,0,0
SES_00335,STU_3684,3600,0,0,0,0,0,8187,3.35,0,0,0,0,0,0,0,0,0,0,0,0
SES_00336,STU_1765,3600,0,0,0,0,0,6326,2.62,0,0,0,0,0,0,0,0,0,0,0,0
SES_00337,STU_6560,3600,0,0,0,0,0,2364,1.43,1,0,0,0,0,0,0,0,0,0,0,0
SES_00338,STU_9003,3600,1,1,0,1000,1000,138789,24.71,1,0,0,0,0,0,1,0,0,0,0,1
SES_00339,STU_8288,3600,0,0,1,0,0,130610,16.22,0,0,0,0,0,0,0,0,0,0,1,1
SES_00340,STU_6017,3600,0,1,0,500,500,54180,13.69,1,0,0,0,0,0,0,1,0,0,0,1
SES_00341,STU_1070,3600,0,1,0,319,928,12233,1.67,1,0,0,0,0,0,0,1,0,0,0,0
SES_00342,STU_3871,3600,0,1,0,147,362,8141,3.3,1,0,0,0,0,0,0,1,0,0,0,0
SES_00343,STU_8184,3600,0,0,0,0,0,20670,16.88,1,0,0,0,0,1,0,0,0,0,0,1
SES_00344,STU_5098,3600,1,2,1,1100,1518,9627,1.22,1,0,0,0,0,1,0,0,0,0,0,0
SES_00345,STU_1758,3600,0,1,0,110,1085,14159,2.72,0,0,0,0,0,1,0,0,0,0,0,0
SES_00346,STU_7123,3600,1,1,1,1477,2307,7736,2.04,1,0,0,0,0,1,0,0,0,0,0,0
SES_00347,STU_1602,3600,2,1,1,1281,1610,2369,0.36,0,0,0,0,0,1,0,0,0,0,0,0
SES_00348,STU_9218,3600,4,6,2,11645,18576,105103,21.06,5,0,0,0,0,0,0,0,0,0,0,1
SES_00349,STU_5384,3600,0,0,0,0,0,10612,1.08,0,0,0,0,0,0,0,0,0,0,0,0
SES_00350,STU_8611,3600,1,1,0,898,2804,85899,10.96,0,0,0,0,6,0,0,0,1,0,0,1
SES_00351,STU_7644,3600,0,1,0,500,500,43220,6.74,1,0,0,0,0,0,0,1,0,0,0,1
SES_00352,STU_9409,3600,4,6,2,28446,40708,58350,16.09,8,0,0,0,0,0,0,0,0,0,0,1
SES_00353,STU_1230,3600,0,0,0,0,0,2277,2.11,0,0,0,0,0,0,0,0,0,0,0,0
SES_00354,STU_9042,3600,1,1,0,1000,1000,76177,8.24,1,0,0,1,0,0,1,0,0,0,0,1
SES_00355,STU_6679,3600,0,1,0,307,558,3552,2.39,0,0,0,0,0,0,1,0,0,0,0,0
SES_00356,STU_6906,3600,0,0,0,0,0,13396,2.29,0,0,0,0,0,0,1,0,0,0,0,0
SES_00357,STU_3880,3600,0,1,0,376,379,5701,3.29,0,0,0,0,0,0,1,0,0,0,0,0
SES_00358,STU_6872,3600,0,0,0,0,0,7445,2.79,1,0,0,0,0,0,1,0,0,0,0,0
SES_00359,STU_7764,3600,0,0,0,887,1719,32201,10.96,2,4,9,0,0,0,0,0,0,0,0,1
SES_00360,STU_9686,3600,1,4,1,29197,39884,122064,24.81,1,0,0,0,0,0,0,0,0,0,0,1
SES_00361,STU_2872,3600,8,8,0,1976,3423,40865,7.06,2,1,0,0,0,0,0,0,0,0,0,1
SES_00362,STU_9112,3600,10,10,0,1921,2903,69044,14.42,1,1,1,0,0,0,0,0,0,0,0,1
SES_00363,STU_7204,3600,0,0,0,0,0,94868,24.15,1,0,0,0,2,1,0,0,0,0,0,1
SES_00364,STU_9549,3600,0,0,0,0,0,14915,0.76,1,0,0,0,0,1,0,0,0,0,0,0
SES_00365,STU_9025,3600,0,0,0,0,0,13078,0.57,1,0,0,0,0,1,0,0,0,0,0,0
SES_00366,STU_9096,3600,12,16,4,11048,21204,99848,22.24,8,1,3,0,0,0,0,0,0,0,0,1
SES_00367,STU_9731,3600,0,1,0,500,500,49541,22.12,1,0,0,0,0,0,0,1,0,0,0,1
SES_00368,STU_9206,3600,0,0,0,0,0,5275,2.51,1,0,0,0,0,0,0,1,0,0,0,0
SES_00369,STU_7210,3600,0,1,0,388,856,12695,3.17,1,0,0,0,0,0,0,1,0,0,0,0
SES_00370,STU_4029,3600,0,1,0,272,675,6398,3.01,1,0,0,0,0,0,0,1,0,0,0,0
SES_00371,STU_4586,3600,3,3,0,5157,8693,148487,24.6,3,5,9,0,0,0,0,0,0,0,0,1
SES_00372,STU_9011,3600,0,0,0,0,0,1914,0.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_00373,STU_7658,3600,0,0,0,0,0,24223,8.48,0,0,0,1,0,0,0,0,0,1,0,1
SES_00374,STU_2106,3600,0,0,0,0,0,13008,1.06,1,0,0,0,0,0,0,0,0,1,0,0
SES_00375,STU_2659,3600,0,0,0,0,0,8219,1.16,1,0,0,0,0,0,0,0,0,1,0,0
SES_00376,STU_5718,3600,1,2,1,521,1241,4816,2.4,0,0,0,0,0,0,0,0,0,1,0,0
SES_00377,STU_3429,3600,13,19,5,8885,16643,140091,21.4,19,1,4,0,1,0,0,0,0,0,0,1
SES_00378,STU_3716,3600,0,0,0,0,0,42674,15.55,1,0,0,0,0,1,0,0,0,0,0,1
SES_00379,STU_7592,3600,0,0,0,0,0,9013,1.9,1,0,0,0,0,1,0,0,0,0,0,0
SES_00380,STU_1081,3600,0,0,0,0,0,2068,1.46,0,0,0,0,0,1,0,0,0,0,0,0
SES_00381,STU_7229,3600,2,3,2,10234,13343,71362,7.73,6,1,2,1,2,0,0,0,0,0,0,1
SES_00382,STU_3365,3600,1,5,1,33434,48036,81770,19.42,0,0,0,0,0,0,0,0,0,0,0,1
SES_00383,STU_2188,3600,10,16,3,5426,18525,114077,8.97,18,2,3,1,0,0,0,0,0,0,0,1
SES_00384,STU_9292,3600,0,1,0,164,1087,5509,2.75,0,0,0,0,0,0,0,0,0,0,0,0
SES_00385,STU_7385,3600,0,0,0,0,0,1462,1.61,0,0,0,0,0,0,0,0,0,0,0,0
SES_00386,STU_8050,3600,1,2,1,8312,11489,121456,14.4,6,3,3,0,0,0,0,0,0,0,0,1
SES_00387,STU_3678,3600,0,0,0,0,0,39982,13.92,1,0,0,1,1,1,0,0,0,0,0,1
SES_00388,STU_8742,3600,0,0,0,0,0,14138,0.89,0,0,0,0,0,1,0,0,0,0,0,0
SES_00389,STU_1486,3600,0,0,0,0,0,29290,15.8,1,0,0,0,0,1,0,0,0,0,0,1
SES_00390,STU_3768,3600,0,0,1,0,0,13811,15.97,0,0,0,0,0,0,0,0,0,0,1,1
SES_00391,STU_4928,3600,0,0,0,0,0,13308,1.45,0,0,0,0,0,0,0,0,0,0,1,0
SES_00392,STU_8534,3600,1,0,0,593,1414,22852,10.96,1,0,0,0,12,0,0,0,1,0,0,1
SES_00393,STU_1143,3600,25,28,2,2641,3978,36790,9.01,13,2,0,0,0,0,0,0,0,0,0,1
SES_00394,STU_9430,3600,0,1,0,40,185,1758,0.59,0,0,0,0,0,0,0,0,0,0,0,0
SES_00395,STU_3773,3600,0,1,0,372,627,5461,1.03,0,0,0,0,0,0,0,0,0,0,0,0
SES_00396,STU_3166,3600,0,1,0,185,511,3358,1.93,1,0,0,0,0,0,0,0,0,0,0,0
SES_00397,STU_2690,3600,0,1,0,498,970,13998,2.25,1,0,0,0,0,0,0,0,0,0,0,0
SES_00398,STU_8481,3600,1,2,0,5556,10670,91696,10.53,2,3,1,0,0,0,0,0,0,0,0,1
SES_00399,STU_4037,3600,0,0,0,0,0,1725,1.52,0,0,0,0,0,0,0,0,0,0,0,0
SES_00400,STU_3533,3600,1,2,0,6919,11634,141023,24.48,6,2,2,0,0,0,0,0,0,0,0,1
SES_00401,STU_6151,3600,0,0,1,0,0,124809,8.94,0,0,0,1,0,0,0,0,0,0,1,1
SES_00402,STU_5508,3600,0,0,0,0,0,5508,1.67,1,0,0,0,0,0,0,0,0,0,1,0
SES_00403,STU_9271,3600,0,1,0,322,590,9746,0.86,1,0,0,0,0,0,0,0,0,0,1,0
SES_00404,STU_3287,3600,2,3,1,1107,1824,14860,1.91,1,0,0,0,0,0,0,0,0,0,1,0
SES_00405,STU_5592,3600,4,3,0,10767,16885,145685,7.07,3,2,1,0,0,0,0,0,0,0,0,1
SES_00406,STU_5150,3600,0,0,0,0,0,7629,1.43,0,0,0,0,0,0,0,0,0,0,0,0
SES_00407,STU_4679,3600,14,18,5,4853,19644,138216,17.22,11,4,3,0,0,0,0,0,0,0,0,1
SES_00408,STU_6417,3600,0,0,0,0,0,5115,0.62,1,0,0,0,0,0,0,0,0,0,0,0
SES_00409,STU_9774,3600,1,1,0,8075,14061,17181,15.57,5,6,6,0,2,0,0,0,0,0,0,1
SES_00410,STU_2928,3600,2,2,1,1715,2550,6180,2.14,1,0,0,0,0,0,0,0,0,0,0,0
SES_00411,STU_3451,3600,0,0,0,0,0,83068,13.08,0,0,0,0,0,0,0,0,0,1,0,1
SES_00412,STU_3127,3600,1,2,1,1250,1532,9802,2.89,1,0,0,0,0,0,0,0,0,1,0,0
SES_00413,STU_5342,3600,3,3,0,5262,7297,134467,7.03,2,6,6,0,0,0,0,0,0,0,0,1
SES_00414,STU_8252,3600,0,0,0,0,0,125644,18.98,1,0,0,0,1,1,0,0,0,0,0,1
SES_00415,STU_2088,3600,0,1,0,362,1114,10965,2.3,0,0,0,0,0,1,0,0,0,0,0,0
SES_00416,STU_5042,3600,0,1,0,58,368,3706,0.36,0,0,0,0,0,1,0,0,0,0,0,0
SES_00417,STU_3990,3600,1,2,2,5229,8060,24346,11.34,6,2,1,1,0,0,0,0,0,0,0,1
SES_00418,STU_4328,3600,0,1,0,77,118,14329,2.21,0,0,0,0,0,0,0,0,0,0,0,0
SES_00419,STU_6010,3600,3,2,0,6973,13634,142503,21.51,1,3,2,0,5,0,0,0,0,0,0,1
SES_00420,STU_5789,3600,0,0,0,0,0,8960,3.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_00421,STU_8155,3600,0,0,0,819,2196,96342,16.32,1,3,3,0,0,0,0,0,0,0,0,1
SES_00422,STU_6552,3600,0,1,0,132,415,4953,2.45,1,0,0,0,0,0,0,0,0,0,0,0
SES_00423,STU_3043,3600,0,1,0,500,500,18828,8.78,1,0,0,0,0,0,0,1,0,0,0,1
SES_00424,STU_2474,3600,0,1,0,135,615,4026,2.49,1,0,0,0,0,0,0,1,0,0,0,0
SES_00425,STU_3428,3600,0,0,0,437,597,60844,8.56,0,4,4,1,1,0,0,0,0,0,0,1
SES_00426,STU_2547,3600,0,0,0,0,0,8075,0.95,0,0,0,0,0,0,0,0,0,0,0,0
SES_00427,STU_8191,3600,2,2,0,6169,11346,121141,9.96,2,5,2,0,6,0,0,0,0,0,0,1
SES_00428,STU_9465,3600,0,0,0,0,0,6124,0.96,0,0,0,0,0,0,0,0,0,0,0,0
SES_00429,STU_1004,3600,1,3,1,1368,2168,11055,1.54,0,0,0,0,0,0,0,0,0,0,0,0
SES_00430,STU_5532,3600,1,3,1,730,1533,12502,0.57,1,0,0,0,0,0,0,0,0,0,0,0
SES_00431,STU_4218,3600,6,6,0,1829,2901,62572,14.29,2,1,0,0,0,0,0,0,0,0,0,1
SES_00432,STU_6424,3600,0,1,0,173,393,11006,0.75,1,0,0,0,0,0,0,0,0,0,0,0
SES_00433,STU_3668,3600,0,0,0,0,0,1831,2.19,1,0,0,0,0,0,0,0,0,0,0,0
SES_00434,STU_5545,3600,0,1,0,500,500,41795,16.81,1,0,0,0,0,0,0,1,0,0,0,1
SES_00435,STU_7870,3600,1,1,0,1000,1000,13015,21.05,1,0,0,1,0,0,1,0,0,0,0,1
SES_00436,STU_3464,3600,2,4,1,7700,12272,33989,9.25,2,2,3,0,0,0,0,0,0,0,0,1
SES_00437,STU_5500,3600,3,5,2,4699,7339,106300,5.6,4,1,0,1,12,0,0,0,1,0,0,1
SES_00438,STU_5522,3600,0,0,0,0,0,7398,0.78,1,0,0,0,0,0,0,0,1,0,0,0
SES_00439,STU_9234,3600,2,2,1,1325,1584,14329,1.31,1,0,0,0,0,0,0,0,1,0,0,0
SES_00440,STU_2311,3600,0,0,1,0,0,146729,23.57,0,0,0,0,0,0,0,0,0,0,1,1
SES_00441,STU_3526,3600,7,7,1,1519,6170,114477,19.32,10,2,1,0,14,0,0,0,1,0,0,1
SES_00442,STU_4855,3600,2,1,1,799,1293,9024,2.47,0,0,0,0,0,0,0,0,1,0,0,0
SES_00443,STU_3785,3600,0,0,0,0,0,6072,2.31,1,0,0,0,0,0,0,0,1,0,0,0
SES_00444,STU_3146,3600,3,2,1,9514,15036,135919,24.06,1,5,6,0,2,0,0,0,0,0,0,1
SES_00445,STU_3114,3600,5,5,1,2714,7342,36223,15.37,7,0,0,0,1,0,0,0,0,0,0,1
SES_00446,STU_1287,3600,1,1,0,1000,1000,50461,15.53,1,0,0,0,0,0,1,0,0,0,0,1
SES_00447,STU_1483,3600,1,3,0,6323,10714,97023,11.97,5,3,4,0,4,0,0,0,0,0,0,1
SES_00448,STU_8197,3600,0,1,0,47,1029,12193,3.07,0,0,0,0,0,0,0,0,0,0,0,0
SES_00449,STU_6343,3600,1,3,0,7127,11057,105851,22.54,4,6,4,0,2,0,0,0,0,0,0,1
SES_00450,STU_9032,3600,2,3,1,929,1337,11722,2.74,1,0,0,0,0,0,0,0,0,0,0,0
SES_00451,STU_4979,3600,0,0,0,0,0,5760,0.91,0,0,0,0,0,0,0,0,0,0,0,0
SES_00452,STU_5675,3600,0,0,0,0,0,2692,1.43,1,0,0,0,0,0,0,0,0,0,0,0
SES_00453,STU_6491,3600,0,1,0,377,1013,14082,1.95,0,0,0,0,0,0,0,0,0,0,0,0
SES_00454,STU_1535,3600,0,0,0,0,0,7632,2.77,1,0,0,0,0,0,0,0,0,0,0,0
SES_00455,STU_4684,3600,0,0,0,0,0,9740,3.46,1,0,0,0,0,0,0,0,0,0,0,0
SES_00456,STU_5952,3600,0,1,0,500,500,118746,8.67,1,0,0,0,0,0,0,1,0,0,0,1
SES_00457,STU_1905,3600,0,1,0,220,1013,3527,3.03,1,0,0,0,0,0,0,1,0,0,0,0
SES_00458,STU_9621,3600,1,3,1,1887,1967,11599,2.33,0,0,0,0,0,0,0,1,0,0,0,0
SES_00459,STU_6027,3600,2,1,1,7150,12856,149988,23.63,4,5,5,0,3,0,0,0,0,0,0,1
SES_00460,STU_8623,3600,0,0,0,0,0,8656,2.03,1,0,0,0,0,0,0,0,0,0,0,0
SES_00461,STU_7535,3600,0,1,0,33,914,2255,2.81,0,0,0,0,0,0,0,0,0,0,0,0
SES_00462,STU_1977,3600,0,0,0,0,0,4037,2.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_00463,STU_6445,3600,0,0,0,0,0,6938,1.85,1,0,0,0,0,0,0,0,0,0,0,0
SES_00464,STU_6647,3600,0,1,0,98,344,3534,0.57,1,0,0,0,0,0,0,0,0,0,0,0
SES_00465,STU_3457,3600,0,1,0,173,1132,10035,1.95,1,0,0,0,0,0,0,0,0,0,0,0
SES_00466,STU_4179,3600,0,0,0,0,0,146895,13.49,0,0,0,0,0,0,0,0,0,1,0,1
SES_00467,STU_4301,3600,2,2,2,20249,38616,28279,20.21,7,0,0,0,0,0,0,0,0,0,0,1
SES_00468,STU_6740,3600,0,1,0,500,500,132302,5.57,1,0,0,0,0,0,0,1,0,0,0,1
SES_00469,STU_1934,3600,1,1,0,1000,1000,39470,17.47,1,0,0,0,0,0,1,0,0,0,0,1
SES_00470,STU_2222,3600,13,16,1,2764,3974,45475,5.52,15,0,0,0,0,0,0,0,0,0,0,1
SES_00471,STU_2857,3600,0,1,0,509,856,63717,20.83,2,0,0,0,6,0,0,0,1,0,0,1
SES_00472,STU_7758,3600,0,0,0,0,0,9799,0.56,1,0,0,0,0,0,0,0,1,0,0,0
SES_00473,STU_6659,3600,1,3,1,1144,1863,10663,2.9,1,0,0,0,0,0,0,0,1,0,0,0
SES_00474,STU_4937,3600,19,20,4,4411,5463,88587,21.0,8,1,1,0,0,0,0,0,0,0,0,1
SES_00475,STU_6825,3600,0,1,0,392,1317,5667,0.87,1,0,0,0,0,0,0,0,0,0,0,0
SES_00476,STU_2234,3600,0,1,0,378,436,14933,0.81,0,0,0,0,0,0,0,0,0,0,0,0
SES_00477,STU_9232,3600,0,0,0,0,0,1400,1.91,0,0,0,0,0,0,0,0,0,0,0,0
SES_00478,STU_2471,3600,4,5,2,2403,6262,106555,21.16,7,0,2,0,13,0,0,0,1,0,0,1
SES_00479,STU_5485,3600,3,3,2,3757,5759,140919,12.97,7,1,1,0,15,0,0,0,1,0,0,1
SES_00480,STU_9236,3600,0,1,0,81,1048,13511,0.52,1,0,0,0,0,0,0,0,1,0,0,0
SES_00481,STU_6610,3600,0,0,0,435,1063,123905,11.11,2,7,3,1,0,0,0,0,0,0,0,1
SES_00482,STU_4130,3600,2,1,1,1676,2620,5627,1.72,0,0,0,0,0,0,0,0,0,0,0,0
SES_00483,STU_6168,3600,0,0,0,0,0,6453,0.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_00484,STU_1620,3600,9,12,3,9291,15197,148152,7.82,14,1,2,0,1,0,0,0,0,0,0,1
